ID_UNICO,area,w_px,valid_frac_interior,valid_frac_perimeter,w_px_seg0,w_px_seg1,w_px_seg2,w_px_seg3,w_px_seg4,w_px_seg5,w_len,w_len_seg0,w_len_seg1,w_len_seg2,w_len_seg3,w_len_seg4,w_len_seg5,w_px_segmean,w_len_segmean,w_ring
10625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10626,0.83892,0.83995,1.0,1.0,0.69192,0.74757,1.0,1.0,1.0,0.6201,0.84292,0.69402,0.74473,1.0,1.0,1.0,0.6188,0.84327,0.84292,0.83048
10627,0.99595,0.945,1.0,1.0,1.0,1.0,1.0,0.69192,1.0,1.0,0.949,1.0,1.0,1.0,0.69402,1.0,1.0,0.94865,0.949,0.99772
10628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10629,0.99983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10630,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10631,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10639,0.99398,0.99595,1.0,1.0,1.0,1.0,0.9902,1.0,0.98392,1.0,0.99582,1.0,1.0,0.99202,1.0,0.98291,1.0,0.99569,0.99582,1.0
10640,0.99861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10641,0.99996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10642,0.81039,0.88589,1.0,1.0,0.63636,0.89423,1.0,1.0,0.79743,0.96088,0.88234,0.6359,0.89687,1.0,1.0,0.79886,0.96239,0.88148,0.88234,0.77616
10643,0.4713,0.42652,1.0,1.0,0.2601,0.48718,0.65441,0.63636,0.37942,0.1467,0.42697,0.25356,0.48718,0.65698,0.6359,0.38177,0.14644,0.42736,0.42697,0.51823
10644,0.37506,0.19469,1.0,1.0,0.0481,0.21795,0.1467,0.15949,0.34084,0.29167,0.2,0.04957,0.21595,0.14644,0.15897,0.34017,0.28889,0.20079,0.2,0.40997
10645,0.18608,0.16352,1.0,1.0,0.04798,0.08682,0.10513,0.0481,0.5609,0.20049,0.17303,0.04615,0.08376,0.09687,0.04957,0.56068,0.20114,0.1749,0.17303,0.13618
10646,0.29808,0.18247,1.0,1.0,0.2702,0.16346,0.20049,0.13165,0.14791,0.1687,0.17939,0.26496,0.16068,0.20114,0.13162,0.14701,0.17094,0.1804,0.17939,0.28746
10647,0.63171,0.61086,1.0,1.0,1.0,0.76603,0.26098,0.2702,0.34615,1.0,0.60874,1.0,0.76866,0.27123,0.26496,0.34758,1.0,0.60723,0.60874,0.6434
10648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10650,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10651,0.70079,0.68913,1.0,1.0,0.27919,0.10543,0.98533,1.0,1.0,0.70171,0.67787,0.27464,0.10769,0.98348,1.0,1.0,0.70142,0.67861,0.67787,0.68822
10652,0.61985,0.55047,1.0,1.0,0.07089,0.55732,0.70171,1.0,0.70927,0.30244,0.5567,0.0661,0.551,0.70142,1.0,0.71282,0.30883,0.55694,0.5567,0.65432
10653,0.38849,0.28527,1.0,1.0,0.1374,0.54459,0.28186,0.07089,0.36422,0.37897,0.29544,0.13846,0.54815,0.27977,0.0661,0.36239,0.37778,0.29632,0.29544,0.48889
10654,0.29511,0.30521,1.0,1.0,0.26904,0.24127,0.37897,0.24051,0.20128,0.45588,0.29839,0.27066,0.24672,0.37778,0.23932,0.20456,0.45128,0.29782,0.29839,0.29772
10655,0.12804,0.13959,1.0,1.0,0.18782,0.1879,0.07073,0.26904,0.05414,0.06373,0.14055,0.19145,0.18803,0.06895,0.27066,0.05128,0.07293,0.13889,0.14055,0.06923
10656,0.24593,0.39273,1.0,1.0,0.51269,0.48571,0.06373,0.30886,0.24281,0.72861,0.39354,0.51453,0.48661,0.07293,0.31681,0.24672,0.72365,0.3904,0.39354,0.16344
10657,0.40652,0.29668,1.0,1.0,0.61675,0.2293,0.14425,0.51269,0.26752,0.00489,0.29582,0.61595,0.23248,0.14302,0.51453,0.26382,0.00513,0.2959,0.29582,0.42593
10658,0.14173,0.16233,1.0,1.0,0.29873,0.29618,0.00489,0.0736,0.18413,0.15159,0.168,0.29744,0.29117,0.00513,0.07692,0.18519,0.15214,0.16819,0.168,0.11823
10659,0.27808,0.3922,1.0,1.0,0.72081,0.80317,0.26341,0.29873,0.07006,0.22683,0.3963,0.71738,0.80513,0.26154,0.29744,0.06838,0.22792,0.39717,0.3963,0.24777
10660,0.44439,0.37848,1.0,1.0,0.46701,0.70476,0.22683,0.41772,0.15016,0.33252,0.38348,0.46553,0.70541,0.22792,0.41766,0.151,0.33333,0.38317,0.38348,0.48794
10661,0.42603,0.33543,1.0,1.0,0.3198,0.25079,0.12439,0.46701,0.49682,0.37897,0.33827,0.32023,0.24501,0.12764,0.46553,0.49288,0.37835,0.33963,0.33827,0.55518
10662,0.56365,0.50269,1.0,1.0,0.40609,0.5873,0.37897,0.32234,0.86032,0.55501,0.51757,0.40684,0.58234,0.37835,0.32365,0.85869,0.55556,0.51834,0.51757,0.49069
10663,0.51074,0.54211,1.0,1.0,0.82952,0.56151,0.53902,0.40609,0.34603,0.53545,0.53628,0.82849,0.56125,0.53618,0.40684,0.34701,0.53789,0.53627,0.53628,0.42821
10664,0.65601,0.54525,1.0,1.0,0.37817,0.28889,0.53545,0.46819,1.0,0.6399,0.55166,0.37892,0.28376,0.53789,0.46952,1.0,0.63989,0.55177,0.55166,0.68281
10665,0.37359,0.34095,1.0,1.0,0.12723,0.44937,0.41463,0.37817,0.32911,0.3643,0.34387,0.13162,0.45014,0.41538,0.37892,0.3265,0.36068,0.3438,0.34387,0.46638
10666,0.27493,0.22849,1.0,1.0,0.14213,0.0538,0.3643,0.24365,0.22222,0.30244,0.22032,0.14131,0.05014,0.36068,0.24387,0.22279,0.30313,0.22142,0.22032,0.25252
10667,0.41668,0.26723,1.0,1.0,0.24619,0.12342,0.09024,0.14213,0.78481,0.3,0.28158,0.24957,0.1265,0.08946,0.14131,0.78405,0.29858,0.28113,0.28158,0.51472
10668,0.21848,0.30556,1.0,1.0,0.19847,0.16456,0.3,0.33842,0.63924,0.23415,0.31178,0.19772,0.1641,0.29858,0.33789,0.63989,0.23248,0.31247,0.31178,0.22469
10669,0.3765,0.23522,1.0,1.0,0.60305,0.1962,0.03912,0.19847,0.04101,0.29512,0.22745,0.59715,0.19373,0.0359,0.19772,0.04103,0.29915,0.22883,0.22745,0.4433
10670,0.29327,0.4644,1.0,1.0,0.49109,0.43849,0.29512,0.65561,0.71069,0.25122,0.47512,0.49288,0.43875,0.29915,0.65527,0.71168,0.25299,0.4737,0.47512,0.28072
10671,0.36925,0.30515,1.0,1.0,0.0,0.40252,0.60097,0.49109,0.1735,0.14878,0.30085,0.0,0.39943,0.6,0.49288,0.16923,0.14359,0.30281,0.30085,0.3283
10672,0.21929,0.18809,1.0,1.0,0.07125,0.1962,0.14878,0.09415,0.50473,0.18248,0.19772,0.0735,0.19316,0.14359,0.08832,0.5037,0.18405,0.1996,0.19772,0.34482
10673,0.13966,0.12528,1.0,1.0,0.24427,0.22152,0.02433,0.07125,0.01258,0.17762,0.12555,0.24217,0.21823,0.02507,0.0735,0.01368,0.18063,0.12526,0.12555,0.07198
10674,0.3393,0.22943,1.0,1.0,0.28934,0.16404,0.17762,0.04592,0.10377,0.5439,0.22469,0.29117,0.1641,0.18063,0.04843,0.10883,0.55499,0.22076,0.22469,0.44198
10675,0.29349,0.30711,1.0,1.0,0.42494,0.28616,0.0,0.28934,0.37855,0.47932,0.30931,0.42507,0.28604,0.0,0.29117,0.37664,0.47692,0.30972,0.30931,0.26781
10676,0.46187,0.49463,1.0,1.0,0.34097,0.63091,0.47932,0.57908,0.66458,0.33659,0.50541,0.34245,0.63077,0.47692,0.57721,0.66895,0.33618,0.50524,0.50541,0.50921
10677,0.32527,0.2093,1.0,1.0,0.04604,0.05956,0.15572,0.34097,0.34069,0.30414,0.20912,0.04444,0.06211,0.16011,0.34245,0.3396,0.30598,0.20785,0.20912,0.32384
10678,0.44134,0.29817,1.0,1.0,0.45663,0.20376,0.30414,0.44275,0.29245,0.08029,0.29563,0.45242,0.20912,0.30598,0.43818,0.28946,0.07863,0.29667,0.29563,0.44615
10679,0.39199,0.33318,1.0,1.0,0.73537,0.32075,0.03171,0.45663,0.09434,0.32603,0.32792,0.73333,0.32536,0.03191,0.45242,0.09972,0.32479,0.32747,0.32792,0.38689
10680,0.44602,0.30515,1.0,1.0,0.20918,0.28616,0.32603,0.2341,0.36792,0.40976,0.30237,0.20741,0.28718,0.32479,0.22735,0.36752,0.4,0.30553,0.30237,0.49126
10681,0.33372,0.3168,1.0,1.0,0.34439,0.10312,0.40876,0.20918,0.36164,0.43066,0.31149,0.34245,0.10655,0.41368,0.20741,0.36695,0.43191,0.30962,0.31149,0.35499
10682,0.38822,0.33393,1.0,1.0,0.51786,0.37618,0.43066,0.125,0.03762,0.45742,0.32384,0.51738,0.37322,0.43191,0.1265,0.03818,0.45584,0.32412,0.32384,0.42184
10683,0.26749,0.36863,1.0,1.0,0.2398,0.07837,0.65207,0.51786,0.67085,0.05596,0.36771,0.23932,0.07521,0.65071,0.51738,0.67236,0.05128,0.36915,0.36771,0.18072
10684,0.31687,0.19365,1.0,1.0,0.16113,0.31348,0.05596,0.30435,0.13793,0.20925,0.1962,0.15897,0.31111,0.05128,0.30427,0.13561,0.21595,0.19702,0.1962,0.39896
10685,0.46807,0.41287,1.0,1.0,0.57289,0.3125,0.52555,0.16113,0.49062,0.40876,0.41016,0.56809,0.30655,0.52194,0.15897,0.49174,0.41368,0.41191,0.41016,0.43789
10686,0.44784,0.40929,1.0,1.0,0.62404,0.32812,0.40876,0.38107,0.26875,0.40876,0.4,0.6245,0.31966,0.41368,0.37265,0.26439,0.40513,0.40325,0.4,0.45736
10687,0.63603,0.62841,1.0,1.0,0.74235,0.87812,0.71359,0.62404,0.45,0.382,0.62887,0.74473,0.87236,0.71225,0.6245,0.4416,0.37778,0.63168,0.62887,0.68613
10688,0.2533,0.34674,1.0,1.0,0.44501,0.425,0.382,0.40409,0.1875,0.22384,0.34311,0.44729,0.42336,0.37778,0.39943,0.18575,0.22507,0.34457,0.34311,0.17854
10689,0.31203,0.18705,1.0,1.0,0.23018,0.06231,0.18689,0.44501,0.12188,0.04623,0.18272,0.23362,0.06895,0.18519,0.44729,0.11795,0.0433,0.18208,0.18272,0.34824
10690,0.05958,0.03707,1.0,1.0,0.02046,0.00625,0.04623,0.00512,0.14019,0.01699,0.03865,0.02336,0.00684,0.0433,0.00399,0.13789,0.01652,0.03921,0.03865,0.04226
10691,0.0316,0.03573,1.0,1.0,0.0,0.08411,0.03893,0.02046,0.06562,0.02184,0.03875,0.0,0.08319,0.03818,0.02336,0.06553,0.02222,0.0385,0.03875,0.04217
10692,0.04775,0.0125,1.0,1.0,0.0,0.00625,0.02184,0.0,0.04984,0.00243,0.01263,0.0,0.00513,0.02222,0.0,0.04843,0.0,0.0134,0.01263,0.08604
10693,0.03475,0.05266,1.0,1.0,0.02813,0.03427,0.04612,0.0,0.09627,0.11192,0.05337,0.02906,0.03362,0.04672,0.0,0.10028,0.11054,0.05279,0.05337,0.01083
10694,0.16894,0.14375,1.0,1.0,0.1688,0.03115,0.11192,0.0,0.34268,0.21845,0.14596,0.1698,0.03077,0.11054,0.0,0.34416,0.22051,0.1455,0.14596,0.13742
10695,0.44448,0.36193,1.0,1.0,0.48974,0.09657,0.31387,0.1688,0.63863,0.46098,0.3642,0.50256,0.09687,0.3151,0.1698,0.63761,0.46325,0.36143,0.3642,0.52393
10696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10697,0.99885,0.99636,1.0,1.0,0.98005,1.0,1.0,1.0,1.0,1.0,0.99639,0.97835,1.0,1.0,1.0,1.0,1.0,0.99667,0.99639,1.0
10698,0.98865,0.98684,1.0,1.0,1.0,1.0,0.95556,0.98005,0.98997,1.0,0.98718,1.0,1.0,0.95499,0.97835,0.98974,1.0,0.9876,0.98718,0.99506
10699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10700,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10701,0.99941,0.99909,1.0,1.0,0.99501,1.0,1.0,1.0,1.0,1.0,0.99886,0.99316,1.0,1.0,1.0,1.0,1.0,0.99917,0.99886,1.0
10702,0.93562,0.97184,1.0,1.0,0.99751,0.87291,1.0,0.99501,0.94314,0.99012,0.9661,0.99886,0.87066,1.0,0.99316,0.94188,0.99202,0.96645,0.9661,0.87607
10703,0.99986,0.99819,1.0,1.0,1.0,1.0,0.99012,1.0,1.0,1.0,0.99867,1.0,1.0,0.99202,1.0,1.0,1.0,0.99835,0.99867,1.0
10704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10706,0.97792,0.95374,1.0,1.0,0.96259,0.76412,1.0,1.0,1.0,0.96049,0.9472,0.96125,0.76182,1.0,1.0,1.0,0.96011,0.94787,0.9472,0.98604
10707,0.99814,0.99274,1.0,1.0,1.0,1.0,0.96049,1.0,1.0,1.0,0.99335,1.0,1.0,0.96011,1.0,1.0,1.0,0.99342,0.99335,0.99867
10708,0.8542,0.91115,1.0,1.0,1.0,0.64,1.0,1.0,1.0,0.78272,0.90361,1.0,0.63875,1.0,1.0,1.0,0.78291,0.90379,0.90361,0.78547
10709,0.89758,0.84678,1.0,1.0,1.0,1.0,0.78272,0.49626,0.83721,1.0,0.85299,1.0,1.0,0.78291,0.49573,0.83932,1.0,0.8527,0.85299,0.94179
10710,0.96976,0.95152,1.0,1.0,0.77307,1.0,1.0,1.0,1.0,0.96049,0.95518,0.77037,1.0,1.0,1.0,1.0,0.96068,0.95559,0.95518,0.96543
10711,0.92932,0.98005,1.0,1.0,1.0,0.96013,0.96049,1.0,0.94684,1.0,0.97806,1.0,0.95897,0.96068,1.0,0.94872,1.0,0.97791,0.97806,0.89943
10712,0.79979,0.72167,1.0,1.0,0.2775,0.68106,1.0,1.0,0.82392,0.56049,0.72289,0.27692,0.68091,1.0,1.0,0.82279,0.5567,0.72383,0.72289,0.87702
10713,0.56772,0.72386,1.0,1.0,0.815,0.5596,0.56049,0.97506,0.98013,0.4803,0.72783,0.81481,0.56182,0.5567,0.97607,0.97949,0.47806,0.72843,0.72783,0.57512
10714,0.60926,0.61866,1.0,1.0,0.645,0.75828,0.47901,0.815,0.50331,0.51852,0.6189,0.64217,0.76353,0.48091,0.81481,0.49402,0.51795,0.61985,0.6189,0.64929
10715,0.4718,0.53623,1.0,1.0,0.475,0.65232,0.51852,0.515,0.47351,0.59753,0.53894,0.47635,0.65185,0.51795,0.51282,0.4735,0.60114,0.53865,0.53894,0.48879
10716,0.65921,0.8067,1.0,1.0,1.0,0.81788,0.75862,0.475,0.78477,1.0,0.80636,1.0,0.82165,0.75442,0.47635,0.78575,1.0,0.80604,0.80636,0.57265
10717,0.90827,0.9067,1.0,1.0,1.0,1.0,1.0,0.9375,0.52649,0.90617,0.89392,1.0,1.0,1.0,0.93732,0.51909,0.90712,0.89503,0.89392,0.88205
10718,0.99568,0.9783,1.0,1.0,1.0,1.0,1.0,1.0,0.84211,1.0,0.97388,1.0,1.0,1.0,1.0,0.8433,1.0,0.97368,0.97388,1.0
10719,0.99435,0.98416,1.0,1.0,1.0,1.0,1.0,1.0,0.88411,1.0,0.98091,1.0,1.0,1.0,1.0,0.88547,1.0,0.98068,0.98091,1.0
10720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10723,0.99947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99943
10724,0.98991,0.99819,1.0,1.0,1.0,1.0,0.99754,1.0,1.0,0.99261,0.99848,1.0,1.0,0.99886,1.0,1.0,0.99202,0.99836,0.99848,0.99525
10725,0.989,0.99232,1.0,1.0,0.965,1.0,0.99261,1.0,1.0,1.0,0.99231,0.96182,1.0,0.99202,1.0,1.0,1.0,0.99294,0.99231,0.98623
10726,0.90859,0.9349,1.0,1.0,0.87186,0.90132,1.0,0.965,0.83553,1.0,0.92896,0.87293,0.90313,1.0,0.96182,0.8359,1.0,0.92895,0.92896,0.90874
10727,0.99962,0.99819,1.0,1.0,1.0,1.0,1.0,1.0,0.98689,1.0,0.99801,1.0,1.0,1.0,1.0,0.98803,1.0,0.99781,0.99801,1.0
10728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10730,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10731,0.9991,0.9991,1.0,1.0,1.0,1.0,1.0,1.0,0.99344,1.0,0.99886,1.0,1.0,1.0,1.0,0.99316,1.0,0.99891,0.99886,1.0
10732,0.99992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10735,0.9934,0.99865,1.0,1.0,1.0,1.0,1.0,1.0,0.99023,1.0,0.99829,1.0,1.0,1.0,1.0,0.98974,1.0,0.99837,0.99829,0.99706
10736,0.9992,0.99413,1.0,1.0,1.0,1.0,0.96806,1.0,1.0,1.0,0.99554,1.0,1.0,0.97322,1.0,1.0,1.0,0.99468,0.99554,1.0
10737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10740,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10742,0.84064,0.87922,1.0,1.0,1.0,1.0,0.6201,1.0,0.63192,1.0,0.87474,1.0,1.0,0.6188,1.0,0.62963,1.0,0.87534,0.87474,0.84046
10743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10744,0.99998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10750,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10751,0.99988,0.99955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99755,0.99981,1.0,1.0,1.0,1.0,1.0,0.99886,0.99959,0.99981,1.0
10752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10753,0.99901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99706
10754,0.98881,0.99325,1.0,1.0,1.0,0.98392,1.0,1.0,0.99035,0.98289,0.99231,1.0,0.98291,1.0,1.0,0.98974,0.9812,0.99286,0.99231,0.98908
10755,0.99905,0.99685,1.0,1.0,1.0,1.0,0.98289,1.0,1.0,1.0,0.99687,1.0,1.0,0.9812,1.0,1.0,1.0,0.99715,0.99687,1.0
10756,0.99931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10757,0.66236,0.67851,1.0,1.0,0.30556,0.79743,1.0,1.0,0.88746,0.15686,0.69155,0.30883,0.79886,1.0,1.0,0.88718,0.15442,0.69122,0.69155,0.60798
10758,0.30911,0.35791,1.0,1.0,0.15949,0.37942,0.96088,0.30556,0.13505,0.14706,0.35043,0.15897,0.38177,0.96239,0.30883,0.13789,0.15271,0.34791,0.35043,0.22004
10759,0.16742,0.15737,1.0,1.0,0.10606,0.34084,0.14706,0.15443,0.18971,0.05623,0.16724,0.10313,0.34017,0.15271,0.15499,0.19544,0.05698,0.16572,0.16724,0.14103
10760,0.22006,0.24719,1.0,1.0,0.13165,0.5609,0.29167,0.10606,0.34615,0.13936,0.26068,0.13162,0.56068,0.28889,0.10313,0.34359,0.13618,0.26263,0.26068,0.17797
10761,0.24797,0.30921,1.0,1.0,0.21662,0.14791,0.13936,0.28283,0.49518,0.57598,0.3114,0.22336,0.14701,0.13618,0.28148,0.50427,0.57607,0.30965,0.3114,0.1925
10762,0.42912,0.40629,1.0,1.0,1.0,0.34615,0.1687,0.21662,0.17363,0.47549,0.39943,1.0,0.34758,0.17094,0.22336,0.17664,0.47806,0.39677,0.39943,0.38613
10763,0.53932,0.53953,1.0,1.0,0.9443,1.0,0.47549,0.18939,0.41026,0.30073,0.5529,0.94302,1.0,0.47806,0.19658,0.40798,0.29174,0.55336,0.5529,0.55166
10764,0.96234,0.88684,1.0,1.0,1.0,1.0,1.0,0.9443,0.26518,1.0,0.86771,1.0,1.0,1.0,0.94302,0.26325,1.0,0.86825,0.86771,0.99041
10765,0.99996,0.99461,1.0,1.0,1.0,1.0,1.0,0.96962,1.0,1.0,0.99506,1.0,1.0,1.0,0.97037,1.0,1.0,0.99494,0.99506,1.0
10766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10767,0.44965,0.53546,1.0,1.0,0.47342,0.70927,1.0,0.46329,0.45687,0.12469,0.53571,0.47123,0.71282,1.0,0.45983,0.45698,0.11339,0.53792,0.53571,0.39848
10768,0.31561,0.33573,1.0,1.0,0.24051,0.36422,0.30244,0.47342,0.45367,0.21707,0.34093,0.23932,0.36239,0.30883,0.47123,0.45413,0.20969,0.34189,0.34093,0.33884
10769,0.22645,0.17423,1.0,1.0,0.02025,0.20128,0.21707,0.36709,0.27796,0.0,0.17882,0.0188,0.20456,0.20969,0.36353,0.27635,0.0,0.18061,0.17882,0.22412
10770,0.13218,0.20826,1.0,1.0,0.30886,0.05414,0.45588,0.02025,0.22045,0.15159,0.20161,0.31681,0.05128,0.45128,0.0188,0.2188,0.15271,0.20186,0.20161,0.09468
10771,0.20542,0.29399,1.0,1.0,0.44051,0.24281,0.15159,0.35949,0.27476,0.28362,0.29297,0.4416,0.24672,0.15271,0.36239,0.2735,0.28091,0.29213,0.29297,0.16116
10772,0.34718,0.36951,1.0,1.0,0.0736,0.26752,0.72861,0.44051,0.33439,0.32927,0.36315,0.07692,0.26382,0.72365,0.4416,0.33732,0.33561,0.36232,0.36315,0.28053
10773,0.1731,0.18259,1.0,1.0,0.02036,0.18413,0.32927,0.05852,0.06349,0.4,0.17645,0.01766,0.18519,0.33561,0.05983,0.0604,0.4,0.17596,0.17645,0.10579
