ID_UNICO,area,w_px,valid_frac_interior,valid_frac_perimeter,w_len_seg0,w_px_seg0,w_len_seg1,w_px_seg1,w_len_seg2,w_px_seg2,w_len_seg3,w_px_seg3,w_len_seg4,w_px_seg4,w_len_seg5,w_px_seg5,w_len,w_px_segmean,w_len_segmean,w_ring
139,0.55766,0.51476,1.0,1.0,0.64217,0.64,0.41083,0.41212,0.57379,0.57843,0.63134,0.63409,0.38177,0.38182,0.38917,0.39609,0.50484,0.50709,0.50484,0.55595
140,0.51562,0.40889,1.0,1.0,0.31681,0.32668,0.23647,0.23636,0.56353,0.55746,0.64217,0.64,0.61652,0.61702,0.08889,0.08557,0.41073,0.41052,0.41073,0.70498
141,0.19227,0.1343,1.0,1.0,0.0416,0.0399,0.26724,0.26748,0.08889,0.08557,0.25071,0.25436,0.15271,0.15502,0.03533,0.03423,0.13941,0.13943,0.13941,0.22882
142,0.10936,0.09199,1.0,1.0,0.2245,0.2225,0.0,0.0,0.0433,0.04401,0.0416,0.0399,0.16809,0.1697,0.07293,0.07561,0.09174,0.09195,0.09174,0.13554
143,0.31039,0.27553,1.0,1.0,0.34074,0.34586,0.21937,0.22054,0.07293,0.07561,0.35613,0.35589,0.23419,0.23636,0.40684,0.40587,0.2717,0.27336,0.2717,0.305
144,0.34553,0.47579,1.0,1.0,0.73789,0.7325,0.59772,0.60303,0.50712,0.511,0.34074,0.34586,0.27236,0.2719,0.3812,0.37897,0.47284,0.47388,0.47284,0.40426
145,0.44171,0.37511,1.0,1.0,0.40342,0.40955,0.22678,0.22892,0.3812,0.37897,0.38746,0.38346,0.53561,0.53313,0.31111,0.31707,0.37426,0.37518,0.37426,0.45678
146,0.51729,0.47757,1.0,1.0,0.48604,0.48872,0.46496,0.46988,0.22621,0.22195,0.40342,0.40955,0.59772,0.59517,0.70199,0.69756,0.48006,0.48047,0.48006,0.52764
147,0.44772,0.42945,1.0,1.0,0.20513,0.2005,0.48376,0.48193,0.70199,0.69756,0.36239,0.37343,0.42108,0.42042,0.39943,0.40342,0.42896,0.42954,0.42896,0.48613
148,0.6541,0.52287,1.0,1.0,0.86382,0.85965,0.74359,0.74622,0.56923,0.57702,0.20513,0.2005,0.20684,0.20181,0.5339,0.53415,0.52042,0.51989,0.52042,0.69234
149,0.49904,0.51604,1.0,1.0,0.33675,0.33333,0.92536,0.9247,0.5339,0.53415,0.49345,0.49246,0.18177,0.17771,0.63704,0.63747,0.51804,0.51664,0.51804,0.39571
150,0.50104,0.56615,1.0,1.0,0.59658,0.59799,0.45584,0.45482,0.86097,0.85888,0.33675,0.33333,0.28376,0.28313,0.78462,0.78537,0.55309,0.55225,0.55309,0.44358
151,0.24619,0.42286,1.0,1.0,0.18689,0.18797,0.59772,0.6036,0.78462,0.78537,0.3641,0.36683,0.40798,0.40663,0.20513,0.20488,0.42441,0.42588,0.42441,0.24687
152,0.31007,0.35237,1.0,1.0,0.42393,0.42356,0.61994,0.62349,0.18234,0.18293,0.18689,0.18797,0.0906,0.09036,0.60456,0.60244,0.35138,0.35179,0.35138,0.36759
153,0.23026,0.40211,1.0,1.0,0.50655,0.51256,0.42621,0.42342,0.60456,0.60244,0.12422,0.12563,0.08775,0.08383,0.60513,0.60097,0.3924,0.39148,0.3924,0.23138
154,0.35111,0.4381,1.0,1.0,0.19259,0.19598,0.42735,0.42643,0.3151,0.32039,0.50655,0.51256,0.54245,0.54955,0.64387,0.63902,0.43799,0.44066,0.43799,0.29075
155,0.51427,0.50527,1.0,1.0,0.42792,0.42317,0.25071,0.2485,0.64387,0.63902,0.7208,0.71608,0.52023,0.51952,0.44217,0.4439,0.50095,0.49837,0.50095,0.49668
156,0.37165,0.3913,1.0,1.0,0.32877,0.32832,0.22108,0.22156,0.53105,0.53659,0.42792,0.42317,0.56638,0.55988,0.27806,0.27561,0.39221,0.39085,0.39221,0.32238
157,0.39507,0.39148,1.0,1.0,0.41026,0.41058,0.57094,0.57958,0.27806,0.27561,0.48832,0.48995,0.36809,0.36637,0.25641,0.26034,0.39535,0.39707,0.39535,0.39257
158,0.45048,0.53488,1.0,1.0,0.50484,0.50754,0.9094,0.90448,0.54872,0.54988,0.41026,0.41058,0.31396,0.31437,0.5453,0.54501,0.53875,0.53864,0.53875,0.43703
159,0.40245,0.46005,1.0,1.0,0.54359,0.5466,0.86781,0.87126,0.5453,0.54501,0.26724,0.26131,0.16524,0.16467,0.39544,0.39078,0.4641,0.46327,0.4641,0.37842
160,0.46953,0.50922,1.0,1.0,0.40855,0.41058,0.50769,0.51045,0.68889,0.6837,0.54359,0.5466,0.4302,0.43413,0.45812,0.4561,0.50617,0.50693,0.50617,0.42354
161,0.51172,0.49385,1.0,1.0,0.34188,0.34596,0.60741,0.61012,0.45812,0.4561,0.65185,0.64484,0.43761,0.44012,0.47578,0.47445,0.49544,0.49526,0.49544,0.5625
162,0.49745,0.57061,1.0,1.0,0.67521,0.6801,0.83305,0.83284,0.42165,0.42718,0.34188,0.34596,0.51681,0.51642,0.64729,0.65693,0.57265,0.57657,0.57265,0.47578
163,0.52168,0.48553,1.0,1.0,0.4057,0.40302,0.53732,0.5403,0.64729,0.65693,0.42678,0.42821,0.4963,0.49552,0.39658,0.39903,0.485,0.48717,0.485,0.61123
164,0.34638,0.35423,1.0,1.0,0.31909,0.3199,0.49858,0.50746,0.16695,0.16505,0.4057,0.40302,0.26097,0.26269,0.47863,0.48058,0.35499,0.35645,0.35499,0.28172
165,0.42827,0.3858,1.0,1.0,0.33789,0.33586,0.40912,0.40774,0.47863,0.48058,0.26154,0.25693,0.53447,0.53274,0.32308,0.32847,0.39079,0.39039,0.39079,0.47169
166,0.73564,0.63377,1.0,1.0,0.70712,0.70455,0.70427,0.71131,0.88262,0.88835,0.33789,0.33586,0.43533,0.43582,0.69687,0.6983,0.62735,0.62903,0.62735,0.81326
167,0.63107,0.58501,1.0,1.0,0.69516,0.69444,0.36011,0.36012,0.69687,0.6983,0.59259,0.59194,0.7094,0.70833,0.44501,0.4466,0.58319,0.58329,0.58319,0.64818
168,0.57808,0.46798,1.0,1.0,0.39487,0.39241,0.51282,0.51632,0.43704,0.43584,0.69516,0.69444,0.18575,0.1875,0.55328,0.54988,0.46315,0.46273,0.46315,0.62547
169,0.38567,0.36591,1.0,1.0,0.35499,0.34684,0.4849,0.47929,0.55328,0.54988,0.32365,0.32323,0.33219,0.32738,0.17664,0.17718,0.37094,0.3673,0.37094,0.48613
170,0.27289,0.25066,1.0,1.0,0.28661,0.2803,0.11681,0.12166,0.48889,0.5,0.35499,0.34684,0.10028,0.10089,0.11054,0.10949,0.24302,0.2432,0.24302,0.18949
171,0.25796,0.26447,1.0,1.0,0.2849,0.28608,0.21937,0.21958,0.11054,0.10949,0.00684,0.00758,0.449,0.45075,0.5339,0.53155,0.26743,0.2675,0.26743,0.2821
172,0.25112,0.29698,1.0,1.0,0.45185,0.45316,0.27692,0.2819,0.14359,0.14286,0.2849,0.28608,0.31966,0.31953,0.30769,0.30825,0.29744,0.29863,0.29744,0.18627
173,0.41047,0.31245,1.0,1.0,0.3943,0.39747,0.32991,0.32938,0.30769,0.30825,0.18974,0.18987,0.42393,0.42433,0.25356,0.25243,0.31652,0.31696,0.31652,0.36959
174,0.20479,0.25219,1.0,1.0,0.1755,0.17722,0.08661,0.08902,0.32764,0.32282,0.3943,0.39747,0.37949,0.38462,0.1396,0.14044,0.25052,0.25193,0.25052,0.14248
175,0.13322,0.1291,1.0,1.0,0.12764,0.13165,0.04387,0.04438,0.1396,0.14044,0.18291,0.18228,0.07635,0.07396,0.18234,0.18402,0.12545,0.12612,0.12545,0.10515
176,0.20025,0.23313,1.0,1.0,0.26097,0.25381,0.35613,0.34615,0.16638,0.16505,0.12764,0.13165,0.24103,0.23739,0.28205,0.28155,0.23903,0.23593,0.23903,0.14571
177,0.10339,0.13179,1.0,1.0,0.06211,0.05838,0.09345,0.09735,0.28205,0.28155,0.18575,0.17929,0.11396,0.11276,0.05869,0.0534,0.13267,0.13045,0.13267,0.0701
178,0.19339,0.20848,1.0,1.0,0.06325,0.05823,0.16353,0.16224,0.26496,0.26329,0.06211,0.05838,0.34587,0.35103,0.35954,0.36562,0.20988,0.2098,0.20988,0.23053
179,0.14928,0.19133,1.0,1.0,0.05869,0.06076,0.20285,0.20772,0.35954,0.36562,0.2114,0.20812,0.18917,0.19231,0.1094,0.11138,0.18851,0.19098,0.18851,0.13013
180,0.23616,0.24847,1.0,1.0,0.25356,0.25381,0.24558,0.24189,0.41254,0.41019,0.05869,0.06076,0.18405,0.18584,0.31681,0.32446,0.2452,0.24616,0.2452,0.21979
181,0.2675,0.30079,1.0,1.0,0.2057,0.20051,0.28718,0.30088,0.31681,0.32446,0.5943,0.58883,0.32877,0.32544,0.08604,0.0801,0.30313,0.30337,0.30313,0.19187
182,0.17373,0.25722,1.0,1.0,0.1151,0.11929,0.58689,0.58997,0.31396,0.31401,0.2057,0.20051,0.17265,0.17699,0.17949,0.17961,0.2623,0.2634,0.2623,0.18408
183,0.23739,0.26903,1.0,1.0,0.37094,0.37215,0.25242,0.25369,0.17949,0.17961,0.21481,0.21827,0.20798,0.20354,0.37892,0.3753,0.26743,0.26709,0.26743,0.24905
184,0.24763,0.29296,1.0,1.0,0.2792,0.27665,0.24729,0.24779,0.38519,0.38257,0.37094,0.37215,0.09744,0.10029,0.33618,0.33575,0.28604,0.28587,0.28604,0.27441
185,0.30392,0.29908,1.0,1.0,0.42108,0.42132,0.13162,0.13824,0.33618,0.33575,0.16524,0.16794,0.43077,0.42941,0.28433,0.29298,0.29487,0.29761,0.29487,0.3485
186,0.18549,0.26017,1.0,1.0,0.1567,0.15776,0.20798,0.2,0.22564,0.23133,0.42108,0.42132,0.2416,0.23894,0.30997,0.30024,0.26049,0.25826,0.26049,0.17572
187,0.21272,0.27928,1.0,1.0,0.22222,0.21374,0.40912,0.40469,0.30997,0.30024,0.19943,0.19543,0.18974,0.18824,0.37208,0.37288,0.28376,0.2792,0.28376,0.15957
188,0.23664,0.25131,1.0,1.0,0.16182,0.16031,0.41823,0.42229,0.34017,0.33656,0.22222,0.21374,0.09972,0.10264,0.27236,0.27119,0.25242,0.25112,0.25242,0.2424
189,0.24442,0.2382,1.0,1.0,0.24274,0.24173,0.28376,0.28152,0.27236,0.27119,0.19601,0.20153,0.16695,0.16129,0.26154,0.26087,0.23723,0.23636,0.23723,0.22625
190,0.17689,0.17498,1.0,1.0,0.15271,0.15013,0.30712,0.30588,0.10313,0.10412,0.24274,0.24173,0.09345,0.1,0.16296,0.16223,0.17702,0.17735,0.17702,0.20887
191,0.18122,0.17177,1.0,1.0,0.09516,0.09415,0.13732,0.1349,0.16296,0.16223,0.16125,0.16031,0.24786,0.25513,0.22906,0.23002,0.17227,0.17279,0.17227,0.16328
192,0.27899,0.19337,1.0,1.0,0.27863,0.2799,0.24729,0.23754,0.26097,0.26265,0.09516,0.09415,0.11909,0.12023,0.15499,0.15663,0.19269,0.19185,0.19269,0.27451
193,0.34194,0.36376,1.0,1.0,0.24615,0.24682,0.40627,0.40762,0.15499,0.15663,0.32593,0.32824,0.42507,0.43529,0.61994,0.62077,0.36306,0.3659,0.36306,0.29635
194,0.53383,0.5738,1.0,1.0,0.91396,0.90816,0.48547,0.48538,0.24843,0.24879,0.24615,0.24682,0.81425,0.81818,0.77379,0.76812,0.58034,0.57924,0.58034,0.56991
195,0.47896,0.71048,1.0,1.0,0.84274,0.84694,0.80171,0.80702,0.77379,0.76812,0.70142,0.70408,0.56752,0.56433,0.5698,0.57246,0.7095,0.71049,0.7095,0.38488
196,0.55457,0.52445,1.0,1.0,0.53048,0.53453,0.24672,0.24269,0.67635,0.67229,0.84274,0.84694,0.42849,0.43275,0.37037,0.37198,0.51586,0.51686,0.51586,0.42563
197,0.65714,0.55066,1.0,1.0,0.2963,0.29668,0.52536,0.5277,0.37037,0.37198,0.80285,0.80612,0.78803,0.78363,0.55271,0.55072,0.55594,0.55614,0.55594,0.63934
198,0.44366,0.28503,1.0,1.0,0.11624,0.1199,0.3339,0.33333,0.28091,0.28675,0.2963,0.29668,0.35783,0.36152,0.31852,0.32771,0.28395,0.28765,0.28395,0.48214
199,0.41703,0.38351,1.0,1.0,0.51111,0.51531,0.13048,0.1312,0.31852,0.32771,0.71282,0.711,0.49687,0.49854,0.12137,0.11836,0.38186,0.38368,0.38186,0.45355
200,0.40678,0.40262,1.0,1.0,0.4849,0.4949,0.56467,0.56268,0.25185,0.25542,0.51111,0.51531,0.4057,0.40469,0.22564,0.22651,0.40731,0.40992,0.40731,0.34679
201,0.27427,0.20428,1.0,1.0,0.24217,0.24745,0.36068,0.36257,0.22564,0.22651,0.30826,0.30867,0.02621,0.02339,0.06154,0.06024,0.20408,0.20481,0.20408,0.2595
202,0.59462,0.46513,1.0,1.0,0.35499,0.34783,0.5943,0.59012,0.39316,0.39277,0.24217,0.24745,0.71795,0.70845,0.54587,0.54699,0.47474,0.47227,0.47474,0.67601
203,0.371,0.41004,1.0,1.0,0.50199,0.49872,0.41197,0.41108,0.54587,0.54699,0.53447,0.5243,0.14245,0.14035,0.2963,0.30193,0.40551,0.40389,0.40551,0.32105
204,0.33729,0.38035,1.0,1.0,0.32707,0.32653,0.40684,0.40643,0.47692,0.47826,0.50199,0.49872,0.249,0.24781,0.32479,0.31401,0.3811,0.37863,0.3811,0.26396
205,0.24843,0.32955,1.0,1.0,0.28718,0.28645,0.50883,0.51603,0.32479,0.31401,0.23818,0.24297,0.34929,0.35277,0.30142,0.29567,0.33495,0.33465,0.33495,0.25921
206,0.36524,0.42913,1.0,1.0,0.51738,0.51671,0.16011,0.15942,0.3208,0.31971,0.28718,0.28645,0.56866,0.56686,0.70256,0.7012,0.42612,0.42506,0.42612,0.409
207,0.38262,0.50915,1.0,1.0,0.2433,0.24041,0.39145,0.3971,0.70256,0.7012,0.61538,0.61026,0.60114,0.60174,0.50427,0.49398,0.50969,0.50745,0.50969,0.29132
208,0.38552,0.34424,1.0,1.0,0.56809,0.56777,0.26553,0.26239,0.19259,0.19277,0.2433,0.24041,0.44103,0.4344,0.36011,0.3759,0.34511,0.34561,0.34511,0.3997
209,0.33984,0.4315,1.0,1.0,0.55328,0.55641,0.50826,0.49709,0.36011,0.3759,0.32707,0.32821,0.50028,0.5,0.35214,0.35422,0.43352,0.4353,0.43352,0.25522
210,0.79808,0.74194,1.0,1.0,0.98405,0.98462,0.85185,0.85174,0.48718,0.48558,0.55328,0.55641,0.6114,0.61449,0.96353,0.96386,0.74188,0.74278,0.74188,0.82494
211,0.85063,0.80724,1.0,1.0,0.74986,0.74615,0.82564,0.82899,0.96353,0.96386,0.82279,0.82776,0.94872,0.94783,0.55556,0.55769,0.81102,0.81205,0.81102,0.83777
212,0.68233,0.60044,1.0,1.0,0.52593,0.53077,0.3641,0.36232,0.56923,0.57212,0.74986,0.74615,0.65869,0.66087,0.69972,0.70913,0.59459,0.59689,0.59459,0.71334
213,0.71464,0.68919,1.0,1.0,0.71339,0.70513,0.66895,0.66957,0.69972,0.70913,0.76239,0.7635,0.6302,0.63188,0.64729,0.64819,0.68699,0.6879,0.68699,0.74259
214,0.76562,0.7803,1.0,1.0,0.98348,0.98201,0.80969,0.81159,0.44672,0.44337,0.71339,0.70513,0.8302,0.83478,0.92251,0.92788,0.78433,0.78413,0.78433,0.78761
215,0.96445,0.97517,1.0,1.0,1.0,1.0,0.92764,0.92775,0.92251,0.92788,1.0,1.0,0.99715,0.99711,1.0,0.9976,0.97455,0.97506,0.97455,0.95593
216,0.49039,0.53554,1.0,1.0,0.17094,0.16967,0.6057,0.6029,0.57778,0.58413,1.0,1.0,0.59031,0.59249,0.28718,0.29398,0.53865,0.54053,0.53865,0.48148
217,0.36124,0.29542,1.0,1.0,0.06952,0.0641,0.20969,0.20809,0.28718,0.29398,0.4416,0.44216,0.54701,0.54624,0.24274,0.24279,0.29962,0.29956,0.29962,0.35733
218,0.34859,0.37081,1.0,1.0,0.3037,0.30848,0.41994,0.41908,0.19259,0.19231,0.06952,0.0641,0.27236,0.27246,0.93447,0.9375,0.36543,0.36566,0.36543,0.36826
219,0.6554,0.51568,1.0,1.0,0.14587,0.13625,0.37835,0.37861,0.93447,0.9375,0.18974,0.19023,0.64729,0.64451,0.75954,0.75962,0.50921,0.50779,0.50921,0.77945
220,0.43527,0.39111,1.0,1.0,0.62678,0.62629,0.56239,0.56069,0.48775,0.48798,0.14587,0.13625,0.22906,0.22254,0.30826,0.31415,0.39335,0.39132,0.39335,0.40995
221,0.49692,0.3879,1.0,1.0,0.37835,0.38144,0.47009,0.46686,0.30826,0.31415,0.58519,0.58612,0.41766,0.41618,0.18575,0.19185,0.39088,0.39277,0.39088,0.57238
222,0.72507,0.54553,1.0,1.0,0.62222,0.6134,0.66097,0.65994,0.58632,0.58554,0.37835,0.38144,0.31795,0.317,0.68376,0.68825,0.5416,0.54093,0.5416,0.75712
223,0.52657,0.55967,1.0,1.0,1.0,1.0,0.63875,0.6408,0.68376,0.68825,0.38519,0.3866,0.24103,0.24277,0.38519,0.38221,0.55565,0.55677,0.55565,0.519
224,0.5074,0.51786,1.0,1.0,0.55271,0.54897,0.22678,0.23055,0.29231,0.29808,1.0,1.0,0.35442,0.3592,0.63248,0.63462,0.50978,0.5119,0.50978,0.48784
225,0.64434,0.64314,1.0,1.0,0.8057,0.80412,0.49801,0.49856,0.63248,0.63462,0.86724,0.86822,0.5943,0.59366,0.45299,0.45803,0.64179,0.64287,0.64179,0.67905
226,0.39741,0.4442,1.0,1.0,0.37151,0.36788,0.249,0.25,0.52877,0.53012,0.8057,0.80412,0.50883,0.49856,0.20342,0.21154,0.44454,0.4437,0.44454,0.35287
227,0.37649,0.35279,1.0,1.0,0.25641,0.25648,0.4188,0.41834,0.20342,0.21154,0.32877,0.3299,0.27749,0.27378,0.61368,0.61298,0.34976,0.3505,0.34976,0.36417
228,0.46459,0.34073,1.0,1.0,0.52821,0.52713,0.26838,0.27299,0.11795,0.1199,0.25641,0.25648,0.32365,0.32951,0.54017,0.53477,0.33913,0.34013,0.33913,0.46153
229,0.42011,0.46017,1.0,1.0,0.78746,0.78036,0.15499,0.15805,0.54017,0.53477,0.30997,0.31525,0.24217,0.23851,0.66097,0.65947,0.44929,0.44773,0.44929,0.39618
230,0.86617,0.86722,1.0,1.0,0.91738,0.91473,0.84843,0.84527,0.93162,0.92788,0.78746,0.78036,0.74701,0.75,0.95954,0.95923,0.86524,0.86291,0.86524,0.91537
231,0.98263,0.98496,1.0,1.0,1.0,1.0,0.94302,0.94444,0.98803,0.98768,0.97607,0.97761,1.0,1.0,0.9943,0.99509,0.98357,0.98414,0.98357,0.98613
232,0.97217,0.96683,1.0,1.0,0.92479,0.92289,0.97493,0.97538,0.9943,0.99509,0.98405,0.98511,1.0,1.0,0.92593,0.9312,0.96733,0.96828,0.96733,0.99193
233,0.96508,0.96154,1.0,1.0,1.0,1.0,0.94701,0.94769,0.97322,0.97297,0.92479,0.92289,0.91282,0.91385,1.0,1.0,0.95964,0.95957,0.95964,0.9622
234,0.81965,0.79797,1.0,1.0,0.69459,0.69154,0.91909,0.91692,1.0,1.0,1.0,1.0,0.70028,0.70462,0.48547,0.47912,0.79991,0.7987,0.79991,0.7292
235,0.72158,0.75376,1.0,1.0,0.87635,0.87345,0.67009,0.67692,0.75613,0.75123,0.69459,0.69154,0.64274,0.6411,0.84729,0.85222,0.74786,0.74774,0.74786,0.65948
236,0.85997,0.87622,1.0,1.0,0.87236,0.87593,0.9567,0.95385,0.84729,0.85222,0.86439,0.8607,0.7151,0.71692,0.97835,0.9828,0.87236,0.87374,0.87236,0.91499
237,0.92666,0.89178,1.0,1.0,0.73219,0.73632,0.88661,0.88344,0.87521,0.87715,0.87236,0.87593,0.9943,0.99387,1.0,1.0,0.89345,0.89445,0.89345,0.95887
238,0.98602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97834
239,0.97812,0.97129,1.0,1.0,0.92821,0.93017,0.93789,0.93884,0.98462,0.9828,1.0,1.0,0.96809,0.96933,1.0,1.0,0.9698,0.97019,0.9698,0.9697
240,0.99641,0.99293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99316,0.99254,0.95897,0.96012,1.0,1.0,0.99202,0.99211,0.99202,1.0
241,0.99445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98708
242,0.93789,0.9585,1.0,1.0,0.8735,0.87313,0.98405,0.98471,1.0,1.0,0.99145,0.9925,0.92764,0.92683,0.97379,0.97304,0.9584,0.95837,0.9584,0.9394
243,0.97085,0.96514,1.0,1.0,1.0,1.0,0.97151,0.97248,0.95613,0.95823,0.8735,0.87313,0.99373,0.99388,1.0,1.0,0.96581,0.96629,0.96581,0.98062
244,0.97083,0.97443,1.0,1.0,1.0,1.0,0.88547,0.8872,1.0,1.0,0.98063,0.98005,0.95897,0.95719,1.0,1.0,0.97085,0.97074,0.97085,0.98775
245,0.98118,0.94748,1.0,1.0,0.7755,0.77805,0.99715,0.99694,1.0,1.0,1.0,1.0,1.0,1.0,0.92934,0.92647,0.95033,0.95024,0.95033,1.0
246,0.98433,0.94444,1.0,1.0,1.0,1.0,0.75157,0.75,0.92934,0.92647,1.0,1.0,0.9641,0.9633,0.99316,0.99265,0.9397,0.93874,0.9397,0.99953
247,0.86977,0.91887,1.0,1.0,0.72536,0.7325,0.93789,0.93921,0.96524,0.96324,1.0,1.0,1.0,1.0,0.90028,0.89461,0.92146,0.92159,0.92146,0.82238
248,0.84235,0.83862,1.0,1.0,0.58803,0.59601,0.649,0.64939,0.90028,0.89461,0.99031,0.99002,0.98405,0.98476,0.90028,0.90441,0.83533,0.83653,0.83533,0.8238
249,0.60002,0.69855,1.0,1.0,0.91738,0.92,0.83989,0.83891,0.89003,0.89242,0.58803,0.59601,0.32934,0.33131,0.57379,0.57108,0.68974,0.69162,0.68974,0.56639
250,0.66009,0.71706,1.0,1.0,0.91909,0.91521,0.68718,0.68693,0.57379,0.57108,0.71738,0.72431,0.8114,0.80909,0.60513,0.61125,0.71899,0.71964,0.71899,0.68873
251,0.92102,0.91057,1.0,1.0,0.78006,0.7825,0.89288,0.89058,0.96068,0.96078,0.91909,0.91521,0.92422,0.92097,0.98803,0.98533,0.91083,0.90923,0.91083,0.94899
252,0.75518,0.7792,1.0,1.0,0.35385,0.35411,0.52764,0.53191,0.98803,0.98533,1.0,1.0,0.87749,0.87805,0.89402,0.89487,0.7735,0.77405,0.7735,0.66917
253,0.51589,0.46805,1.0,1.0,0.63134,0.63409,0.89288,0.89091,0.2735,0.2665,0.35385,0.35411,0.60228,0.60182,0.1641,0.16422,0.48632,0.48528,0.48632,0.53486
254,0.46422,0.24515,1.0,1.0,0.13105,0.12782,0.38177,0.38182,0.1641,0.16422,0.50085,0.4975,0.2,0.19757,0.11852,0.1201,0.24938,0.24817,0.24938,0.54578
255,0.3206,0.31558,1.0,1.0,0.25071,0.25436,0.61652,0.61702,0.38917,0.39609,0.13105,0.12782,0.35157,0.3565,0.19715,0.20049,0.3227,0.32538,0.3227,0.25389
256,0.17283,0.08767,1.0,1.0,0.04387,0.0425,0.15271,0.15502,0.19715,0.20049,0.05698,0.06266,0.07464,0.07273,0.0,0.0,0.08756,0.0889,0.08756,0.20602
257,0.17675,0.17738,1.0,1.0,0.35613,0.35589,0.16809,0.1697,0.03533,0.03423,0.04387,0.0425,0.22849,0.2303,0.24103,0.24146,0.17882,0.17901,0.17882,0.30348
258,0.27421,0.26089,1.0,1.0,0.25356,0.25,0.23419,0.23636,0.24103,0.24146,0.35556,0.3525,0.26496,0.26667,0.2114,0.2122,0.26011,0.25986,0.26011,0.32722
259,0.33734,0.27609,1.0,1.0,0.38746,0.38346,0.27236,0.2719,0.40684,0.40587,0.25356,0.25,0.27066,0.26667,0.07179,0.07579,0.27711,0.27562,0.27711,0.3446
260,0.39284,0.26209,1.0,1.0,0.0,0.0,0.53561,0.53313,0.07179,0.07579,0.35499,0.355,0.18746,0.18731,0.45356,0.45232,0.26724,0.26726,0.26724,0.37861
261,0.17159,0.31368,1.0,1.0,0.36239,0.37343,0.59772,0.59517,0.31111,0.31707,0.0,0.0,0.20513,0.21148,0.41709,0.4122,0.31557,0.31822,0.31557,0.10135
262,0.44948,0.38434,1.0,1.0,0.46781,0.46482,0.42108,0.42042,0.41709,0.4122,0.71966,0.7218,0.04729,0.04834,0.19145,0.19071,0.3774,0.37638,0.3774,0.51615
263,0.28178,0.3169,1.0,1.0,0.49345,0.49246,0.20684,0.20181,0.39943,0.40342,0.46781,0.46482,0.20969,0.21148,0.09117,0.09268,0.3114,0.31111,0.3114,0.23784
264,0.30338,0.22603,1.0,1.0,0.22336,0.22556,0.18177,0.17771,0.09117,0.09268,0.38405,0.37845,0.43077,0.42771,0.08547,0.08537,0.23276,0.23125,0.23276,0.29236
265,0.30671,0.30154,1.0,1.0,0.3641,0.36683,0.28376,0.28313,0.63704,0.63747,0.22336,0.22556,0.1396,0.13855,0.12707,0.12195,0.29582,0.29558,0.29582,0.29075
266,0.31087,0.31429,1.0,1.0,0.40171,0.401,0.40798,0.40663,0.12707,0.12195,0.08832,0.09045,0.10085,0.0994,0.73561,0.73236,0.31026,0.30863,0.31026,0.29958
267,0.30204,0.292,1.0,1.0,0.12422,0.12563,0.0906,0.09036,0.20513,0.20488,0.40171,0.401,0.59715,0.59337,0.35043,0.35208,0.29487,0.29455,0.29487,0.36579
268,0.55222,0.55668,1.0,1.0,0.72194,0.71357,0.08775,0.08383,0.35043,0.35208,0.62507,0.62563,0.92251,0.92192,0.6302,0.63171,0.55632,0.55479,0.55632,0.54436
269,0.51362,0.60589,1.0,1.0,0.7208,0.71608,0.54245,0.54955,0.60513,0.60097,0.72194,0.71357,0.5037,0.50301,0.53846,0.52683,0.60541,0.60167,0.60541,0.42097
270,0.40326,0.43473,1.0,1.0,0.45926,0.46985,0.52023,0.51952,0.53846,0.52683,0.34929,0.35516,0.41709,0.42042,0.33561,0.33577,0.43666,0.43792,0.43666,0.39827
271,0.43018,0.4921,1.0,1.0,0.48832,0.48995,0.56638,0.55988,0.44217,0.4439,0.45926,0.46985,0.41766,0.41742,0.56638,0.56934,0.49003,0.49172,0.49003,0.42221
272,0.322,0.46418,1.0,1.0,0.41709,0.41709,0.36809,0.36637,0.56638,0.56934,0.46382,0.46985,0.29744,0.2973,0.60741,0.61369,0.45337,0.45561,0.45337,0.28904
273,0.32759,0.28051,1.0,1.0,0.26724,0.26131,0.31396,0.31437,0.25641,0.26034,0.41709,0.41709,0.14929,0.15315,0.26211,0.26341,0.27768,0.27828,0.27768,0.36769
274,0.39072,0.4065,1.0,1.0,0.45983,0.45844,0.16524,0.16467,0.26211,0.26341,0.57493,0.57286,0.41595,0.41317,0.52821,0.52555,0.40104,0.39968,0.40104,0.37025
275,0.52659,0.52327,1.0,1.0,0.65185,0.64484,0.4302,0.43413,0.39544,0.39078,0.45983,0.45844,0.67407,0.67665,0.55499,0.54878,0.52773,0.5256,0.52773,0.46685
276,0.40649,0.46752,1.0,1.0,0.39316,0.39295,0.43761,0.44012,0.55499,0.54878,0.47293,0.46851,0.36752,0.36716,0.56239,0.56204,0.46477,0.46326,0.46477,0.41527
277,0.5134,0.47588,1.0,1.0,0.42678,0.42821,0.51681,0.51642,0.47578,0.47445,0.39316,0.39295,0.43647,0.43881,0.60627,0.60097,0.47588,0.4753,0.47588,0.56383
